가로등위치명,위도,경도
세종특별자치시 대평동 643,36.4712814,127.2708328
세종특별자치시 종촌동 659,36.5032927,127.2504063
세종특별자치시 대평동 643,36.4673609,127.2752433
세종특별자치시 아름동 804,36.5263277,127.2532776
세종특별자치시 도담동 409,36.5199213,127.2636336
세종특별자치시 어진동 630,36.5020117,127.2691164
장군면 금암리 227,36.4520114,127.2109171
세종특별자치시 도담동 927,36.5136069,127.2656136
세종특별자치시 어진동 567,36.5034753,127.2638449
세종특별자치시 한솔동 1227,36.4802441,127.2507246
세종특별자치시 한솔동 1227,36.47981,127.2505711
세종특별자치시 대평동 484-30,36.4661956,127.2718287
금남면 두만리 111-11,36.4276188,127.2906342
세종특별자치시 종촌동 710,36.4992933,127.2450086
세종특별자치시 고운동 2072,36.5064242,127.2340328
세종특별자치시 고운동 2054,36.5000824,127.23587
세종특별자치시 어진동 501,36.5039718,127.2581358
세종특별자치시 한솔동 1237,36.4752271,127.2559209
세종특별자치시 어진동 755,36.4941856,127.2612203
소정면 소정리 514-3,36.7117488,127.1457047
세종특별자치시 도담동 725,36.5117041,127.2537751
연동면 용호리 662,36.5413026,127.3034593
세종특별자치시 한솔동 1227,36.4804353,127.2506867
세종특별자치시 한솔동 1227,36.4800434,127.2507526
세종특별자치시 한솔동 1227,36.4800167,127.2505375
세종특별자치시 한솔동 1227,36.4808,127.2510329
세종특별자치시 한솔동 1229,36.4772593,127.2508686
세종특별자치시 한솔동 1240,36.4775219,127.2489466
세종특별자치시 아름동 1456,36.5082323,127.2462505
세종특별자치시 어진동 617,36.5029435,127.2667634
연동면 예양리 833-4,36.5832329,127.3217004
연동면 예양리 833-4,36.5832334,127.3217898
세종특별자치시 고운동 1712,36.5042705,127.2354717
연기면 세종리 735-115,36.5059071,127.2798749
세종특별자치시 종촌동 640,36.5078117,127.2452945
세종특별자치시 고운동 2070,36.5077271,127.230615
장군면 금암리 157-1,36.4595771,127.2156938
세종특별자치시 한솔동 939,36.4789074,127.2579056
연동면 명학리 554-1,36.5367159,127.3368254
세종특별자치시 어진동 632,36.498297,127.2644407
연동면 예양리 839-10,36.5748304,127.3195615
금남면 발산리 226,36.4580715,127.2815884
금남면 발산리 317,36.458946,127.2801412
세종특별자치시 어진동 632,36.4983853,127.2641497
연동면 예양리 839-10,36.5750687,127.3186767
연동면 명학리 554-1,36.5368163,127.3370479
연동면 예양리 839-10,36.5750115,127.3197163
금남면 발산리 226,36.4583402,127.2813182
세종특별자치시 어진동 632,36.4984959,127.2645393
연동면 예양리 839-10,36.5752496,127.3187868
세종특별자치시 어진동 632,36.4985661,127.2642373
금남면 발산리 317,36.4591878,127.2798935
연동면 예양리 839-10,36.5751746,127.3198601
금남면 발산리 226,36.4585999,127.281048
연동면 명학리 554-1,36.5369891,127.3373368
세종특별자치시 어진동 632,36.4986947,127.2646379
금남면 발산리 317,36.4594027,127.2796572
연동면 예양리 839-10,36.5754395,127.3189081
세종특별자치시 어진동 632,36.4987197,127.2643028
연동면 예양리 839-10,36.5750744,127.3196822
세종특별자치시 어진동 632,36.4989841,127.2647915
금남면 발산리 226,36.4588509,127.2808226
연동면 예양리 839-10,36.5756204,127.3190182
금남면 발산리 317,36.4596087,127.2794545
연동면 명학리 554-1,36.5373259,127.3379258
금남면 발산리 317,36.4590834,127.2805192
연동면 예양리 839-10,36.5751921,127.3197818
세종특별자치시 어진동 632,36.4991647,127.2648567
세종특별자치시 어진동 632,36.4991536,127.2645108
연동면 예양리 839-10,36.5755313,127.3191978
금남면 발산리 317,36.4598238,127.2792517
세종특별자치시 한솔동 1059,36.4782518,127.2475062
세종특별자치시 종촌동 710,36.4997802,127.2450374
장군면 은용리 470-5,36.4898326,127.1979955
세종특별자치시 종촌동 697,36.5019972,127.2507648
세종특별자치시 보람동 664-54,36.4762717,127.2781536
세종특별자치시 고운동 2058,36.5071493,127.2360798
세종특별자치시 고운동 2072,36.5065606,127.2342212
세종특별자치시 대평동 643,36.4675638,127.2745162
세종특별자치시 고운동 2058,36.5048537,127.2378884
세종특별자치시 종촌동 652,36.5040833,127.2528992
금남면 감성리 132-4,36.4360132,127.2852266
세종특별자치시 고운동 896,36.5189705,127.230035
장군면 금암리 470,36.4395503,127.2059011
세종특별자치시 어진동 725,36.4983291,127.2667287
전의면 유천리 322,36.6854312,127.1669193
전의면 유천리 322,36.684189,127.1697187
세종특별자치시 대평동 643,36.4672336,127.275066
연동면 용호리 934-1,36.5417408,127.3028858
세종특별자치시 종촌동 659,36.5035516,127.2500131
장군면 금암리 227,36.4524618,127.2108791
세종특별자치시 어진동 721,36.5004435,127.2676465
세종특별자치시 어진동 567,36.5032933,127.2635563
세종특별자치시 도담동 409,36.519624,127.2636476
세종특별자치시 도담동 908,36.5156424,127.2624794
금남면 두만리 70-7,36.4275614,127.2900771
세종특별자치시 한솔동 1229,36.4771044,127.2505911
세종특별자치시 어진동 553,36.5058314,127.2659437
세종특별자치시 어진동 755,36.4940543,127.2618578
세종특별자치시 한솔동 1237,36.4756503,127.2558722
세종특별자치시 대평동 643,36.471042,127.2699869
세종특별자치시 도담동 927,36.5139436,127.2661352
연기면 산울리 402-3,36.526671,127.2533971
세종특별자치시 어진동 501,36.504919,127.2582831
세종특별자치시 아름동 1458,36.5194775,127.2516797
세종특별자치시 어진동 617,36.5029736,127.2672543
소정면 소정리 516-13,36.7119139,127.144841
세종특별자치시 아름동 1456,36.5085209,127.2462923
세종특별자치시 대평동 566-5,36.4759939,127.2781091
세종특별자치시 종촌동 640,36.5080284,127.2453705
세종특별자치시 도담동 725,36.5115348,127.2512089
세종특별자치시 고운동 2054,36.4998558,127.2356713
세종특별자치시 한솔동 1227,36.481031,127.2509218
세종특별자치시 한솔동 1240,36.4776431,127.2491599
세종특별자치시 한솔동 939,36.4788184,127.2580962
세종특별자치시 어진동 630,36.5025436,127.2691561
연동면 예양리 833-4,36.583323,127.3216997
연동면 예양리 833-4,36.5833235,127.321789
연기면 세종리 735-115,36.5060495,127.2795722
세종특별자치시 고운동 2070,36.5074041,127.2308415
세종특별자치시 고운동 1712,36.5041696,127.2351936
장군면 금암리 157-1,36.4597095,127.2152796
연동면 명학리 554-1,36.5374987,127.3382147
세종특별자치시 어진동 632,36.4993817,127.2649663
금남면 발산리 317,36.4592809,127.2803835
연동면 예양리 839-10,36.5753815,127.3197913
연동면 용호리 산100,36.5375379,127.3072108
세종특별자치시 어진동 632,36.4992619,127.2645321
금남면 발산리 317,36.4600566,127.2789929
연동면 예양리 839-10,36.5757743,127.3191398
연동면 명학리 554-1,36.5361115,127.3350884
금남면 발산리 317,36.4594779,127.2801697
세종특별자치시 어진동 632,36.4995896,127.2650648
연동면 예양리 839-10,36.5754639,127.3200252
연동면 용호리 산100,36.5375048,127.3076165
금남면 발산리 317,36.4602716,127.2787789
연동면 예양리 839-10,36.5759916,127.3193166
세종특별자치시 어진동 632,36.4994518,127.2646419
연동면 명학리 554-1,36.5363576,127.3355888
세종특별자치시 어진동 632,36.4998156,127.2651855
연동면 예양리 839-10,36.5757349,127.3201346
금남면 발산리 317,36.4597015,127.2798999
연동면 용호리 산100,36.5374818,127.307893
금남면 발산리 317,36.4604866,127.278565
연동면 예양리 839-10,36.5761998,127.3194824
세종특별자치시 어진동 632,36.4996326,127.2647407
연동면 명학리 554-1,36.5365947,127.3360893
금남면 발산리 317,36.4600153,127.2796292
세종특별자치시 어진동 632,36.4999511,127.26524
연동면 예양리 839-10,36.5760061,127.3202774
금남면 발산리 317,36.4606746,127.2783624
세종특별자치시 어진동 632,36.5000394,127.2649378
연동면 예양리 839-10,36.5763989,127.3196371
연동면 명학리 554-1,36.5368408,127.3365898
세종특별자치시 어진동 632,36.5001861,127.2653494
금남면 발산리 317,36.4601764,127.2794269
연동면 예양리 839-10,36.576277,127.3203868
연동면 예양리 839-10,36.5766162,127.3198028
세종특별자치시 어진동 632,36.5002654,127.2650473
금남면 발산리 317,36.4608267,127.2781825
장군면 은용리 463-3,36.4892346,127.1956966
소정면 소정리 514-3,36.7119364,127.1454676
세종특별자치시 보람동 664-54,36.4761065,127.2784262
세종특별자치시 종촌동 710,36.4993836,127.2450301
세종특별자치시 고운동 2058,36.5071341,127.2365264
세종특별자치시 고운동 2058,36.504177,127.237761
세종특별자치시 대평동 643,36.4677841,127.2751836
세종특별자치시 종촌동 652,36.5041673,127.2533561
연동면 용호리 662,36.5415904,127.3033674
세종특별자치시 어진동 725,36.4979267,127.267246
세종특별자치시 고운동 896,36.5191695,127.2301447
금남면 두만리 111-11,36.4277887,127.2903985
세종특별자치시 아름동 1458,36.5197622,127.2525255
장군면 금암리 470,36.4397644,127.2055643
세종특별자치시 어진동 499,36.5040791,127.2536695
전의면 유천리 322,36.6858079,127.166669
전의면 유천리 322,36.6845477,127.1707555
세종특별자치시 대평동 643,36.4713426,127.2705197
세종특별자치시 한솔동 939,36.4787077,127.2576732
세종특별자치시 어진동 721,36.5003158,127.267391
세종특별자치시 종촌동 659,36.5035716,127.2503366
세종특별자치시 아름동 804,36.5263118,127.2536127
세종특별자치시 도담동 409,36.5193085,127.2636505
세종특별자치시 도담동 908,36.51586,127.2627006
장군면 금암리 227,36.4529029,127.2108077
세종특별자치시 어진동 755,36.4940695,127.2614
세종특별자치시 어진동 567,36.5041353,127.2641847
세종특별자치시 대평동 484-30,36.4662963,127.2720955
세종특별자치시 한솔동 1237,36.4754355,127.2561086
세종특별자치시 어진동 501,36.5043604,127.2583107
금남면 감성리 132-4,36.4360383,127.2849141
세종특별자치시 도담동 927,36.5136628,127.2659145
세종특별자치시 어진동 630,36.5021834,127.2691929
세종특별자치시 아름동 1456,36.5081983,127.2465857
세종특별자치시 고운동 2054,36.5000812,127.2356802
세종특별자치시 도담동 725,36.5116843,127.2534962
세종특별자치시 한솔동 1227,36.480901,127.2513778
세종특별자치시 한솔동 1240,36.477764,127.2493846
세종특별자치시 종촌동 697,36.5021802,127.2512095
세종특별자치시 한솔동 1229,36.4775101,127.2506207
세종특별자치시 어진동 617,36.5028904,127.2669202
연동면 예양리 833-4,36.5834225,127.3217658
세종특별자치시 고운동 1712,36.5044311,127.2352134
세종특별자치시 어진동 617,36.5021654,127.2692043
세종특별자치시 고운동 2072,36.5067605,127.234476
연기면 세종리 735-115,36.506142,127.2799621
세종특별자치시 어진동 553,36.5055531,127.2661249
세종특별자치시 종촌동 640,36.5082361,127.2454355
장군면 금암리 157-1,36.459869,127.2148541
세종특별자치시 고운동 2070,36.5069737,127.2311807
연동면 명학리 554-1,36.5370779,127.3370903
금남면 발산리 317,36.4603913,127.2792018
연동면 예양리 839-10,36.5765391,127.3205074
세종특별자치시 어진동 632,36.5004572,127.2654585
금남면 발산리 317,36.4610508,127.2779684
연동면 예양리 839-10,36.5768243,127.3199574
세종특별자치시 어진동 632,36.5005004,127.2651567
연동면 명학리 554-1,36.537324,127.3375908
세종특별자치시 어진동 632,36.500629,127.2655573
연동면 예양리 839-10,36.57681,127.3206056
금남면 발산리 317,36.460633,127.2789318
세종특별자치시 어진동 494,36.5012945,127.2594897
세종특별자치시 어진동 632,36.5006902,127.2652442
금남면 발산리 317,36.4612474,127.2776989
연동면 예양리 839-10,36.5770505,127.3201007
연동면 명학리 554-1,36.5375611,127.3380913
금남면 발산리 317,36.4608838,127.2786729
연동면 예양리 839-10,36.5770899,127.3207037
세종특별자치시 어진동 632,36.5008008,127.2656562
연동면 예양리 839-10,36.5772675,127.3202329
금남면 용포리 236-7,36.4613657,127.2774716
세종특별자치시 어진동 494,36.5016119,127.2598104
세종특별자치시 어진동 632,36.5008709,127.2653206
연동면 명학리 554-1,36.5378072,127.3385918
연동면 예양리 839-10,36.5773608,127.3207908
세종특별자치시 어진동 632,36.5011081,127.2657872
금남면 발산리 317,36.4611705,127.2784025
금남면 용포리 236-7,36.4615763,127.2772717
세종특별자치시 어진동 494,36.501656,127.2596425
세종특별자치시 어진동 632,36.5011781,127.2654517
연동면 예양리 836-3,36.5779094,127.3205848
연동면 명학리 554-1,36.5376716,127.3385148
금남면 발산리 317,36.4613494,127.2781665
세종특별자치시 어진동 494,36.5011169,127.2599155
세종특별자치시 어진동 632,36.5013069,127.2658747
세종특별자치시 어진동 632,36.5013318,127.2655395
금남면 용포리 236-7,36.4617891,127.2770494
연동면 예양리 836-3,36.5781622,127.320672
세종특별자치시 종촌동 697,36.5020445,127.2496815
세종특별자치시 종촌동 710,36.4997091,127.2451944
장군면 은용리 470-5,36.4897589,127.1982581
세종특별자치시 고운동 2058,36.5073633,127.2357204
연동면 용호리 662,36.5420107,127.302794
세종특별자치시 고운동 2058,36.5051435,127.2381088
세종특별자치시 종촌동 652,36.5041984,127.2525632
세종특별자치시 아름동 1456,36.5084416,127.2465722
소정면 소정리 516-13,36.7121013,127.1445927
세종특별자치시 고운동 896,36.5194228,127.2302985
세종특별자치시 대평동 643,36.4678631,127.2748369
세종특별자치시 어진동 617,36.5028499,127.2676685
세종특별자치시 아름동 1458,36.5194572,127.2513114
장군면 금암리 470,36.4399874,127.2052163
세종특별자치시 어진동 725,36.498232,127.2670645
전의면 유천리 322,36.6855545,127.1665151
전의면 유천리 322,36.6843588,127.1695043
세종특별자치시 어진동 721,36.5003109,127.2680608
세종특별자치시 대평동 643,36.467637,127.2747052
세종특별자치시 종촌동 659,36.5036776,127.2499895
세종특별자치시 어진동 553,36.5057429,127.2662124
장군면 금암리 227,36.4533267,127.2108369
세종특별자치시 도담동 409,36.5190023,127.2636758
세종특별자치시 어진동 755,36.49393,127.2621492
세종특별자치시 한솔동 1227,36.4811503,127.2513029
세종특별자치시 한솔동 939,36.4785823,127.2578083
세종특별자치시 어진동 567,36.503691,127.2637424
세종특별자치시 어진동 501,36.5052079,127.2583808
세종특별자치시 대평동 643,36.4710939,127.2696406
세종특별자치시 한솔동 1237,36.4758322,127.2561271
세종특별자치시 도담동 908,36.5158675,127.2624549
연기면 산울리 402-3,36.526628,127.2537325
금남면 두만리 70-7,36.4277404,127.2898524
세종특별자치시 아름동 1346,36.508778,127.2456089
세종특별자치시 고운동 2054,36.4998542,127.2354146
세종특별자치시 보람동 664-54,36.4763929,127.2784341
세종특별자치시 한솔동 1240,36.4778715,127.2495642
세종특별자치시 한솔동 1229,36.4772298,127.2504672
연동면 예양리 833-4,36.5835581,127.3218429
연동면 예양리 833-4,36.5835575,127.3217311
세종특별자치시 고운동 2072,36.5069059,127.2346644
세종특별자치시 고운동 1712,36.5043748,127.2348678
연기면 세종리 735-115,36.5063024,127.2796703
장군면 금암리 157-1,36.4600093,127.2142725
세종특별자치시 고운동 2070,36.506696,127.2314402
연동면 명학리 554-1,36.5378444,127.3388037
연동면 예양리 836-3,36.57811,127.3210077
세종특별자치시 어진동 494,36.5011791,127.2597698
금남면 용포리 237-24,36.4616809,127.277851
세종특별자치시 어진동 632,36.5015238,127.2659731
연동면 예양리 836-3,36.578424,127.3207591
세종특별자치시 어진동 632,36.5015578,127.265649
금남면 용포리 236-7,36.4619884,127.2768496
연동면 응암리 564-7,36.537981,127.3390594
세종특별자치시 어진동 632,36.5017316,127.2660716
연동면 예양리 836-3,36.5783628,127.3210837
금남면 용포리 237-24,36.4619589,127.2775555
세종특별자치시 어진동 494,36.5015056,127.2601016
세종특별자치시 어진동 632,36.5017837,127.2657474
금남면 용포리 236-7,36.4622035,127.2766412
연동면 예양리 836-3,36.5786859,127.3208462
연동면 응암리 564-7,36.5381815,127.3394709
세종특별자치시 어진동 632,36.5019486,127.2661812
연동면 예양리 836-3,36.5786066,127.3211598
금남면 용포리 237-24,36.4622395,127.2773911
연동면 예양리 836-3,36.5789567,127.3209221
금남면 용포리 236-7,36.4623914,127.2764358
세종특별자치시 어진동 632,36.5019465,127.2658351
연동면 응암리 564-7,36.5383818,127.3398378
세종특별자치시 어진동 632,36.5021655,127.2662796
연동면 예양리 836-3,36.5788683,127.3212245
금남면 용포리 237-24,36.4625063,127.2772409
세종특별자치시 어진동 632,36.5021635,127.2659447
금남면 용포리 236-7,36.4626579,127.2761739
연동면 응암리 564-7,36.5385642,127.3402159
연동면 예양리 836-3,36.579166,127.3212778
세종특별자치시 어진동 632,36.5023734,127.2663781
금남면 용포리 237-24,36.4626861,127.2771081
세종특별자치시 어진동 632,36.5023804,127.2660431
금남면 용포리 236-7,36.4629244,127.2759009
연동면 예양리 836-3,36.5794709,127.321007
세종특별자치시 보람동 664-54,36.4762318,127.2786706
세종특별자치시 종촌동 710,36.4993768,127.2453873
금남면 감성리 132-4,36.4358741,127.284581
세종특별자치시 고운동 2058,36.50742,127.2361329
장군면 은용리 463-3,36.4891669,127.1953098
세종특별자치시 고운동 2058,36.5044938,127.2379812
소정면 소정리 514-3,36.7121149,127.1452193
세종특별자치시 종촌동 697,36.5022592,127.2508739
세종특별자치시 종촌동 652,36.5043355,127.2528745
세종특별자치시 어진동 725,36.4978475,127.2675593
장군면 금암리 470,36.4401742,127.2048463
전의면 유천리 322,36.6847263,127.1705186
세종특별자치시 대평동 643,36.471413,127.2702401
세종특별자치시 한솔동 1237,36.4755902,127.2563526
장군면 금암리 227,36.4537601,127.2109663
세종특별자치시 종촌동 659,36.5037157,127.2503129
세종특별자치시 대평동 484-30,36.4663971,127.2723624
세종특별자치시 아름동 1456,36.5081372,127.2468989
세종특별자치시 고운동 891,36.5195587,127.2303977
세종특별자치시 도담동 409,36.5188027,127.2620029
세종특별자치시 아름동 804,36.5263049,127.2539478
세종특별자치시 도담동 927,36.5137188,127.2662266
세종특별자치시 어진동 567,36.5044517,127.264338
세종특별자치시 어진동 755,36.4939714,127.2615684
세종특별자치시 어진동 501,36.5046858,127.2584751
세종특별자치시 어진동 721,36.5001744,127.2678499
세종특별자치시 한솔동 1227,36.4810247,127.2517423
세종특별자치시 아름동 1458,36.5197514,127.2522353
세종특별자치시 고운동 2054,36.5000886,127.2354234
세종특별자치시 어진동 617,36.5027578,127.2673457
금남면 두만리 111-11,36.4279584,127.2901516
세종특별자치시 어진동 553,36.5054738,127.2664159
세종특별자치시 도담동 725,36.5116893,127.2528486
세종특별자치시 아름동 1346,36.5089766,127.2456739
세종특별자치시 대평동 643,36.4682345,127.2751459
세종특별자치시 도담동 922,36.5162837,127.2627078
세종특별자치시 한솔동 1229,36.4776351,127.2504298
연동면 용호리 662,36.5418603,127.3032868
세종특별자치시 어진동 630,36.5025902,127.2694012
연동면 예양리 833-4,36.5836389,127.3217863
세종특별자치시 고운동 1712,36.5046721,127.2348426
연기면 세종리 735-115,36.506386,127.2800714
세종특별자치시 고운동 2072,36.5070513,127.2348527
장군면 금암리 157-1,36.4599966,127.2137036
세종특별자치시 고운동 2070,36.5063913,127.2317111
세종특별자치시 한솔동 939,36.478661,127.257417
연동면 응암리 564-7,36.5387465,127.3405941
금남면 용포리 237-24,36.4628904,127.2769807
세종특별자치시 어진동 632,36.5025903,127.2664765
연동면 예양리 836-3,36.5794547,127.3213423
연동면 예양리 15,36.5798047,127.3210711
금남면 용포리 236-7,36.4631931,127.2756251
세종특별자치시 어진동 632,36.5025973,127.2661527
연동면 응암리 564-7,36.5389289,127.3409835
연동면 예양리 15,36.5797344,127.3213958
세종특별자치시 어진동 622,36.5028073,127.2665973
세종특별자치시 어진동 632,36.502753,127.2665643
금남면 용포리 237-24,36.463124,127.2768725
세종특별자치시 어진동 721,36.5024098,127.2605842
금남면 용포리 236-7,36.4634505,127.2753604
세종특별자치시 어진동 632,36.5028142,127.2662512
세종특별자치시 어진동 622,36.5028593,127.2662507
연동면 예양리 15,36.5802106,127.3211346
연동면 응암리 564-7,36.5391022,127.3413617
금남면 용포리 237-24,36.4633802,127.2767557
세종특별자치시 어진동 622,36.5028886,127.26663
세종특별자치시 어진동 721,36.5025996,127.2606717
연동면 예양리 15,36.5801764,127.3214701
금남면 용포리 236-7,36.4637303,127.2750482
세종특별자치시 어진동 622,36.5029317,127.2663059
연동면 예양리 15,36.5806346,127.3212091
연동면 응암리 564-7,36.5392755,127.34174
세종특별자치시 어진동 632,36.5028616,127.2666303
금남면 용포리 237-24,36.4635938,127.2767399
세종특별자치시 어진동 622,36.502934,127.2666742
연동면 예양리 15,36.5805643,127.3215338
세종특별자치시 어진동 632,36.5029949,127.2663276
금남면 용포리 236-7,36.463974,127.2747419
세종특별자치시 어진동 622,36.5030129,127.2663274
연동면 예양리 15,36.5809863,127.3212619
금남면 용포리 237-24,36.4638186,127.2766067
세종특별자치시 어진동 622,36.5031509,127.2667838
연동면 응암리 564-7,36.5394217,127.3421073
연동면 예양리 15,36.580925,127.3215753
연동면 예양리 15,36.581284,127.321304
세종특별자치시 어진동 622,36.503275,127.2664478
금남면 용포리 236-7,36.464229,127.2744327
세종특별자치시 종촌동 659,36.5038757,127.2499653
세종특별자치시 종촌동 710,36.4997016,127.24544
세종특별자치시 보람동 664-54,36.4765276,127.2787148
세종특별자치시 고운동 2058,36.5076047,127.2354166
장군면 은용리 470-5,36.48971,127.1985346
세종특별자치시 종촌동 697,36.502087,127.2492793
세종특별자치시 고운동 2058,36.5053607,127.2382518
세종특별자치시 대평동 643,36.4680546,127.2752034
세종특별자치시 도담동 725,36.5115587,127.2507063
세종특별자치시 어진동 617,36.5027172,127.2680716
세종특별자치시 아름동 1458,36.5194364,127.2508761
장군면 금암리 470,36.4403794,127.2045319
세종특별자치시 어진동 721,36.5003746,127.2681606
전의면 유천리 322,36.6845551,127.1692225
세종특별자치시 고운동 891,36.519794,127.2305628
세종특별자치시 한솔동 1229,36.4773371,127.2503322
금남면 두만리 70-7,36.425361,127.2928739
연기면 산울리 402-3,36.5266211,127.2540676
장군면 금암리 227,36.4541124,127.2110855
세종특별자치시 도담동 409,36.5188679,127.2623484
세종특별자치시 어진동 755,36.4937388,127.2633006
세종특별자치시 어진동 690,36.5054967,127.258445
세종특별자치시 어진동 567,36.5043151,127.264116
세종특별자치시 고운동 1712,36.5046158,127.2344971
세종특별자치시 한솔동 1237,36.4759871,127.2564046
세종특별자치시 고운동 2054,36.4998966,127.2350011
세종특별자치시 도담동 924,36.514037,127.2666813
세종특별자치시 도담동 908,36.5163268,127.2623948
세종특별자치시 대평동 643,36.4712014,127.269528
금남면 감성리 132-4,36.4358308,127.2848825
소정면 소정리 516-13,36.712289,127.1443667
세종특별자치시 대평동 643,36.4681423,127.2748009
세종특별자치시 아름동 1456,36.5083715,127.2468966
연동면 용호리 662,36.5422626,127.3027247
세종특별자치시 어진동 630,36.5033571,127.2695503
세종특별자치시 아름동 1346,36.5091753,127.245739
세종특별자치시 한솔동 1227,36.4812946,127.251723
세종특별자치시 한솔동 939,36.4785167,127.257396
세종특별자치시 종촌동 652,36.504322,127.2521602
세종특별자치시 어진동 725,36.4981169,127.2674005
연동면 예양리 833-4,36.583783,127.3217739
연동면 예양리 833-4,36.5837835,127.3218633
연기면 세종리 735-115,36.506474,127.2797246
세종특별자치시 고운동 2072,36.5071786,127.2350189
장군면 금암리 157-1,36.4598302,127.2130694
세종특별자치시 고운동 2070,36.5061227,127.2319817
연동면 응암리 564-7,36.5395321,127.3425084
연동면 예양리 15,36.5812317,127.3216173
세종특별자치시 어진동 622,36.5032863,127.266816
금남면 용포리 237-24,36.4640787,127.2764453
연동면 예양리 15,36.5815817,127.3213573
세종특별자치시 어진동 622,36.5033927,127.2665248
금남면 용포리 236-7,36.464468,127.2740818
연동면 응암리 564-7,36.5396333,127.3428761
세종특별자치시 어진동 622,36.5033947,127.2668597
연동면 예양리 15,36.5815383,127.3216594
금남면 용포리 237-24,36.4643303,127.2762756
금남면 용포리 236-7,36.464689,127.2737644
연동면 예양리 15,36.5818973,127.3213992
세종특별자치시 어진동 622,36.503492,127.2665573
연동면 응암리 564-7,36.53953,127.343423
연동면 예양리 15,36.581854,127.3217013
금남면 용포리 237-24,36.4645631,127.2760726
세종특별자치시 어진동 622,36.5036388,127.2669802
세종특별자치시 어진동 622,36.5036638,127.266645
연동면 예양리 15,36.582186,127.3214414
금남면 용포리 236-7,36.4648942,127.273414
연동면 응암리 564-7,36.539466,127.34378
세종특별자치시 어진동 622,36.5038827,127.2670783
금남면 용포리 237-24,36.4647243,127.2759038
연동면 예양리 15,36.5821697,127.3217432
연동면 예양리 15,36.5825017,127.3214945
금남면 용포리 237-24,36.4648787,127.2756707
세종특별자치시 어진동 622,36.5038536,127.2667325
연동면 응암리 564-7,36.5395894,127.3441284
연동면 예양리 15,36.5824854,127.3217964
금남면 용포리 237-24,36.4652016,127.2750819
세종특별자치시 어진동 622,36.5040454,127.2671549
세종특별자치시 어진동 622,36.5040434,127.2668312
연동면 예양리 15,36.5827993,127.3215254
세종특별자치시 어진동 494,36.5046476,127.2610318
금남면 용포리 237-24,36.4653198,127.2748605
세종특별자치시 고운동 891,36.5199843,127.2307172
세종특별자치시 종촌동 710,36.4993612,127.245767
세종특별자치시 보람동 664-54,36.4763281,127.2789208
소정면 소정리 514-3,36.7122662,127.1449602
장군면 은용리 463-3,36.4890697,127.1949175
세종특별자치시 종촌동 675,36.5022813,127.2500923
세종특별자치시 대평동 643,36.4684687,127.2751214
세종특별자치시 어진동 553,36.5053854,127.2666958
세종특별자치시 고운동 2058,36.5077072,127.2359403
세종특별자치시 고운동 2058,36.5048921,127.2382452
세종특별자치시 종촌동 652,36.5044596,127.2525384
금남면 감성리 132-4,36.435719,127.284259
연동면 용호리 662,36.5421031,127.3031953
장군면 금암리 157-1,36.4596105,127.2125472
세종특별자치시 아름동 1458,36.5197128,127.2518337
장군면 금암리 470,36.4406653,127.2041609
전의면 유천리 322,36.6848865,127.1702371
세종특별자치시 어진동 725,36.4976972,127.2680407
세종특별자치시 대평동 643,36.4714742,127.2699383
장군면 금암리 227,36.4546002,127.2112591
세종특별자치시 종촌동 659,36.5039677,127.2502658
세종특별자치시 아름동 804,36.526289,127.2542829
세종특별자치시 도담동 409,36.5190354,127.2632065
세종특별자치시 어진동 755,36.4938025,127.2619383
세종특별자치시 도담동 924,36.5140559,127.2668151
세종특별자치시 어진동 567,36.5047681,127.2645024
세종특별자치시 대평동 484-30,36.4664979,127.2726404
세종특별자치시 한솔동 1227,36.4811414,127.2521125
세종특별자치시 한솔동 1237,36.4757359,127.2565856
세종특별자치시 도담동 908,36.5165173,127.2626051
세종특별자치시 고운동 2054,36.5000876,127.2352672
세종특별자치시 한솔동 939,36.4786771,127.2571043
세종특별자치시 어진동 501,36.5049929,127.2585838
세종특별자치시 아름동 1456,36.508076,127.2472009
세종특별자치시 도담동 725,36.5117134,127.2523795
세종특별자치시 아름동 1346,36.509374,127.245804
세종특별자치시 어진동 630,36.503024,127.2696093
금남면 두만리 111-11,36.4256882,127.2933505
세종특별자치시 한솔동 1229,36.4777511,127.2502501
연동면 예양리 833-4,36.5839365,127.3218284
세종특별자치시 고운동 1712,36.5048238,127.2346067
세종특별자치시 고운동 2072,36.5073421,127.2352183
연기면 세종리 735-115,36.5067293,127.2802134
세종특별자치시 어진동 617,36.5026343,127.267771
세종특별자치시 고운동 2070,36.5057826,127.2323534
연동면 응암리 564-7,36.5397892,127.3444152
연동면 예양리 15,36.582774,127.3218385
금남면 용포리 237-24,36.4654285,127.2745805
세종특별자치시 어진동 622,36.5042172,127.2672426
세종특별자치시 어진동 494,36.5049096,127.261141
세종특별자치시 어진동 622,36.5041971,127.2669079
연동면 예양리 15,36.5830789,127.3215677
연동면 응암리 564-7,36.5399283,127.3446853
연동면 예양리 15,36.5830626,127.3218695
세종특별자치시 어진동 622,36.504389,127.2673303
세종특별자치시 어진동 494,36.5049016,127.2613085
세종특별자치시 어진동 622,36.5044862,127.2670168
연동면 예양리 15,36.5833855,127.3216097
세종특별자치시 어진동 494,36.5045142,127.2613233
세종특별자치시 어진동 622,36.5045607,127.267418
연동면 응암리 564-7,36.5400018,127.3449359
연동면 예양리 15,36.5833692,127.3219004
